loteria,concurso,data,acumulou,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20
lotomania,138,08/08/2001,True,03,10,12,15,20,25,29,32,41,48,52,53,54,58,69,77,79,81,82,88,32,15,41,29,25,20,53,52,48,69,79,82,58,88,03,81,10,12,54,77
lotomania,139,11/08/2001,False,02,06,08,10,11,13,23,24,33,43,49,51,55,65,66,71,75,85,89,93,85,75,23,24,65,10,02,33,11,89,71,93,51,43,66,13,55,06,49,08
lotomania,140,15/08/2001,True,04,10,14,15,16,20,28,30,43,50,51,56,57,60,62,65,78,83,92,95,60,16,20,62,57,50,10,30,51,78,92,14,43,56,04,83,65,15,28,95
lotomania,141,18/08/2001,False,04,10,14,19,24,25,30,40,46,51,56,66,79,84,87,89,90,92,93,99,84,30,93,19,56,10,99,92,89,90,51,14,40,87,04,79,66,24,25,46
lotomania,142,22/08/2001,True,07,13,14,24,25,31,35,38,44,51,54,55,60,63,68,82,89,94,96,98,89,31,94,54,25,07,98,38,60,44,13,55,51,24,35,68,96,14,63,82
lotomania,143,25/08/2001,False,05,18,22,26,32,33,38,45,47,48,53,54,58,69,76,78,80,81,82,83,33,78,48,22,58,82,38,83,05,26,76,32,45,80,69,54,18,47,81,53
lotomania,144,29/08/2001,True,14,15,25,36,38,41,45,46,50,51,59,60,62,66,74,81,85,87,95,99,60,62,50,74,85,41,66,87,51,45,46,25,81,36,15,59,14,38,99,95
lotomania,145,01/09/2001,True,03,05,22,33,34,39,40,41,42,43,45,46,50,57,64,70,76,79,85,99,41,64,45,34,99,46,76,33,50,57,40,03,39,22,42,85,79,70,05,43
lotomania,146,05/09/2001,False,03,06,17,24,26,37,43,47,49,57,59,60,67,73,75,87,88,92,93,96,96,24,06,47,37,59,43,92,49,03,57,17,88,75,67,73,26,87,93,60
lotomania,147,08/09/2001,True,02,04,06,07,08,21,23,26,35,40,48,56,59,65,73,81,82,85,88,98,06,98,81,73,35,59,40,85,23,48,88,02,56,08,21,26,04,07,82,65
lotomania,148,12/09/2001,True,00,09,10,12,22,24,26,33,40,41,43,45,49,60,77,81,84,85,91,98,45,49,22,10,26,00,33,40,91,43,12,81,98,60,84,09,24,77,85,41
lotomania,149,15/09/2001,True,10,18,24,25,29,38,39,43,45,49,50,55,58,63,66,70,82,85,90,93,24,45,29,66,25,90,82,18,50,93,43,10,63,49,39,38,55,85,70,58
lotomania,150,19/09/2001,False,07,09,15,18,20,23,25,26,29,37,38,39,48,50,52,54,55,79,89,96,37,54,79,25,18,52,26,38,20,15,96,29,48,89,50,07,55,39,23,09
lotomania,151,22/09/2001,False,04,07,11,12,25,33,34,39,45,48,50,51,56,73,78,81,84,85,90,94,34,11,48,73,85,25,33,39,84,56,78,12,45,04,94,07,51,81,90,50
lotomania,152,26/09/2001,True,06,08,09,18,19,27,28,46,48,51,52,60,66,73,75,81,83,86,87,95,51,83,52,27,48,66,08,95,81,09,87,75,86,18,73,28,60,46,19,06
lotomania,153,29/09/2001,False,04,09,10,11,12,28,36,39,43,50,51,63,64,67,69,71,75,76,79,97,97,43,11,75,09,69,51,64,79,50,63,28,76,04,36,10,12,71,67,39
lotomania,154,03/10/2001,True,04,06,12,28,30,43,44,45,49,51,55,62,65,66,73,79,81,88,92,98,73,45,44,65,30,12,06,66,04,92,55,79,62,98,28,88,51,49,81,43
lotomania,155,06/10/2001,False,01,05,15,17,18,24,26,27,29,32,33,34,37,38,42,47,50,70,72,93,33,72,18,24,15,70,05,01,50,29,93,37,42,17,26,38,32,47,34,27
lotomania,156,10/10/2001,True,01,10,19,20,24,32,38,40,42,48,50,59,66,68,77,82,85,91,95,98,10,32,95,85,66,42,91,98,38,77,68,19,59,01,24,82,50,20,40,48
lotomania,157,13/10/2001,False,04,08,16,17,23,30,38,44,51,54,57,59,62,63,66,81,84,86,88,90,59,23,86,38,81,63,17,04,16,51,54,88,90,84,44,08,62,30,57,66
lotomania,158,17/10/2001,False,06,13,24,31,36,51,52,53,54,55,56,62,63,66,70,72,86,89,93,98,51,89,62,56,72,86,55,52,31,63,66,24,36,98,53,54,13,70,06,93
lotomania,159,20/10/2001,True,05,08,11,14,29,35,45,48,53,55,61,65,67,68,73,74,75,79,86,96,86,11,65,45,14,48,61,75,68,35,67,74,55,08,05,79,96,29,53,73
lotomania,160,24/10/2001,False,00,01,23,25,26,29,33,37,38,42,48,56,62,65,66,68,83,89,92,94,00,65,37,25,38,33,68,66,23,89,62,92,01,56,83,29,26,94,48,42
lotomania,161,27/10/2001,True,02,04,11,13,16,32,33,43,50,55,58,60,61,69,73,80,82,83,92,98,58,55,13,32,16,82,04,83,98,43,61,11,69,60,92,02,73,50,33,80
lotomania,162,31/10/2001,False,01,08,12,18,25,27,29,41,49,61,62,70,74,80,81,83,86,91,95,98,25,98,91,01,08,18,49,29,83,81,61,80,70,12,95,62,74,86,27,41
lotomania,163,03/11/2001,False,06,09,11,13,15,18,19,26,30,33,47,52,53,59,69,78,81,83,85,96,09,53,83,69,33,26,96,13,81,52,78,30,19,59,47,18,11,15,06,85
lotomania,164,07/11/2001,True,12,15,24,40,45,47,49,54,55,59,63,64,69,73,77,80,81,84,87,96,87,64,24,84,96,80,47,45,54,77,55,73,63,59,40,15,81,49,12,69
lotomania,165,10/11/2001,True,01,09,14,15,29,39,41,43,45,46,49,60,61,65,67,71,76,82,89,92,60,89,39,71,61,09,49,41,67,15,82,14,92,29,46,76,01,43,45,65
lotomania,166,14/11/2001,False,12,15,17,21,22,24,30,31,34,38,62,70,72,76,77,81,87,89,92,94,21,24,70,31,94,34,38,89,87,30,77,17,15,81,92,76,72,22,62,12
lotomania,167,17/11/2001,True,01,17,23,29,30,35,36,43,51,52,57,59,63,65,76,82,86,95,96,99,51,43,57,30,36,65,35,23,96,76,17,59,63,52,99,01,86,82,29,95
lotomania,168,21/11/2001,True,00,01,13,14,15,19,20,23,25,27,40,46,53,55,57,69,77,79,83,89,23,77,20,46,01,15,55,69,40,14,25,53,19,27,57,79,00,83,89,13
lotomania,169,24/11/2001,False,04,11,23,24,25,39,42,43,53,54,55,59,65,68,75,78,91,94,95,96,96,65,75,55,42,23,53,59,25,78,43,94,68,91,54,95,11,39,04,24
lotomania,170,28/11/2001,True,00,13,14,22,27,29,34,36,47,53,56,61,65,66,69,73,77,89,97,98,22,73,89,61,27,77,34,56,66,47,36,98,00,29,65,13,53,97,14,69
lotomania,171,01/12/2001,True,04,06,10,12,14,35,41,48,51,57,60,62,69,71,76,81,84,86,91,92,51,14,41,69,91,12,76,84,62,06,10,35,92,60,48,86,81,71,57,04
lotomania,172,05/12/2001,True,12,13,14,19,26,30,34,35,38,46,52,53,55,56,57,67,71,73,91,95,71,57,12,13,56,91,95,73,30,67,52,55,46,38,14,26,19,34,35,53
lotomania,173,08/12/2001,False,01,03,04,06,11,15,21,22,28,32,43,44,47,51,52,57,63,73,84,88,21,32,57,47,43,88,44,52,06,22,11,04,03,84,15,51,63,73,28,01
lotomania,174,12/12/2001,True,00,05,11,12,17,23,26,31,33,35,41,58,63,68,69,72,76,83,91,92,05,83,68,91,69,58,76,92,17,31,35,63,33,12,41,11,00,23,26,72
lotomania,175,15/12/2001,False,02,19,25,29,39,43,45,51,56,57,63,64,75,77,82,83,84,91,92,98,75,98,63,45,29,64,57,82,91,77,19,02,84,25,43,92,39,51,83,56
lotomania,176,19/12/2001,True,00,05,09,15,21,30,31,41,47,49,50,53,55,65,72,75,76,82,89,91,09,65,00,53,75,91,50,82,89,41,72,21,76,49,31,05,55,47,15,30
lotomania,177,22/12/2001,False,01,03,05,16,19,22,29,33,34,39,42,43,54,71,77,80,83,88,89,98,19,83,89,42,98,05,71,22,03,34,43,01,39,29,33,88,77,80,16,54
lotomania,178,29/12/2001,True,00,04,11,12,17,18,27,33,37,39,42,44,48,51,59,85,91,94,97,98,04,00,12,18,39,11,51,94,17,97,48,98,91,42,27,33,59,37,44,85
lotomania,179,05/01/2002,True,02,11,23,25,30,33,35,38,39,48,50,52,58,61,64,65,73,83,84,99,30,73,99,11,02,61,50,39,65,23,48,52,35,84,64,33,38,83,58,25
lotomania,180,09/01/2002,False,01,07,16,24,33,34,40,45,48,51,54,55,56,64,71,72,74,76,77,95,24,45,07,72,40,71,48,51,95,77,64,34,74,56,76,16,55,54,33,01
lotomania,181,12/01/2002,True,02,06,17,19,24,25,26,28,37,41,49,50,63,71,72,78,82,93,95,97,17,72,95,93,37,78,02,26,50,41,06,82,28,19,71,25,97,49,24,63
lotomania,182,16/01/2002,True,00,01,08,10,12,18,25,26,30,35,44,55,61,62,65,67,69,84,85,93,93,08,62,12,30,65,26,55,44,10,18,85,25,84,01,69,35,67,00,61
lotomania,183,19/01/2002,True,09,14,24,28,33,40,41,42,48,54,59,62,64,65,73,74,79,84,96,97,64,33,40,65,74,48,09,84,59,42,14,73,96,41,54,28,79,97,62,24
lotomania,184,23/01/2002,True,00,04,16,19,21,24,27,29,31,45,50,58,72,86,88,92,93,94,95,96,95,00,72,58,19,93,29,94,92,21,96,86,50,24,16,45,27,31,88,04
lotomania,185,26/01/2002,True,19,21,27,31,37,40,47,48,51,56,58,60,66,72,73,78,81,83,94,98,19,51,58,78,73,48,94,27,98,21,56,31,83,40,47,72,37,60,66,81
lotomania,186,30/01/2002,True,04,05,11,17,21,23,24,25,27,38,40,62,64,68,69,88,90,94,96,97,05,11,25,64,62,40,38,68,21,69,97,88,24,23,94,17,27,04,96,90
lotomania,187,02/02/2002,True,03,07,12,20,23,27,28,31,36,42,44,55,58,76,79,80,83,84,88,93,27,03,12,07,80,36,31,88,20,93,28,58,42,23,83,44,79,55,84,76
lotomania,188,06/02/2002,False,00,01,21,25,26,30,33,39,47,54,57,62,64,71,78,86,90,92,94,95,62,47,54,33,21,25,01,78,94,92,26,90,30,71,57,00,86,39,95,64
lotomania,189,09/02/2002,False,20,21,29,31,32,34,35,37,46,47,48,49,51,52,74,77,79,81,83,86,21,47,31,48,46,52,34,83,29,77,37,32,49,86,51,81,35,74,20,79
lotomania,190,16/02/2002,False,00,01,16,17,22,23,25,29,30,42,46,49,51,53,81,83,84,87,88,90,87,51,49,90,01,46,17,83,23,29,81,22,53,16,30,00,88,25,42,84
lotomania,191,20/02/2002,False,02,06,07,09,13,14,18,25,27,36,47,50,53,68,69,75,79,80,88,90,36,50,27,69,47,14,02,80,06,25,68,09,53,88,07,75,18,79,13,90
lotomania,192,23/02/2002,True,05,06,10,17,23,34,35,44,53,54,56,61,65,68,69,75,77,80,86,88,53,44,88,65,23,75,77,35,10,34,86,69,80,17,05,54,61,68,56,06
lotomania,193,27/02/2002,True,06,11,13,15,20,22,24,28,44,49,54,59,61,66,70,74,86,95,96,97,44,97,95,59,54,96,22,49,20,86,61,74,06,15,70,24,66,28,13,11
lotomania,194,02/03/2002,True,09,13,18,22,28,33,34,37,41,46,48,62,63,65,72,76,77,85,87,93,65,62,22,33,09,63,76,85,28,46,48,87,34,72,77,18,93,13,41,37
lotomania,195,06/03/2002,False,04,08,12,14,16,25,28,36,42,45,48,49,51,52,53,54,61,66,81,92,45,28,51,42,12,16,48,25,61,08,92,14,49,66,81,04,52,36,53,54
lotomania,196,09/03/2002,True,03,04,12,14,16,17,19,23,33,34,35,38,48,51,58,66,78,84,93,97,35,16,38,03,58,51,12,04,19,97,34,66,78,84,14,17,48,93,33,23
lotomania,197,13/03/2002,True,08,11,12,13,14,24,26,36,37,38,42,52,54,57,58,61,90,91,92,99,26,54,42,92,11,58,14,37,38,52,13,91,90,08,36,57,99,12,61,24
lotomania,198,16/03/2002,True,01,07,12,14,16,25,33,55,57,59,64,65,66,68,76,77,78,85,92,93,65,78,93,59,33,68,77,16,92,25,76,85,66,12,14,64,01,55,07,57
lotomania,199,20/03/2002,True,01,08,10,16,19,25,31,34,37,38,43,47,68,70,80,83,85,89,91,99,37,70,47,91,10,43,80,85,31,89,25,19,16,68,01,83,99,38,34,08
lotomania,200,23/03/2002,False,12,20,23,27,29,32,33,35,38,56,58,66,74,76,79,82,84,90,93,97,93,84,32,27,35,74,56,38,20,90,76,29,82,58,97,33,79,66,12,23
lotomania,201,27/03/2002,True,01,04,15,16,19,38,40,48,59,61,62,64,74,75,82,83,87,88,89,96,40,15,64,38,96,61,88,62,82,01,74,16,59,87,19,04,83,89,75,48
lotomania,202,30/03/2002,False,05,07,09,11,15,26,39,45,56,60,61,62,64,70,73,80,81,82,85,96,39,26,61,07,81,82,45,96,73,11,85,56,70,80,64,09,62,60,05,15
lotomania,203,03/04/2002,True,01,14,22,29,31,34,37,39,40,67,68,71,72,74,83,84,88,90,91,99,71,22,40,84,74,34,39,31,91,99,29,68,83,72,14,90,88,67,01,37
lotomania,204,06/04/2002,False,06,16,17,27,30,38,40,44,45,46,49,50,55,59,62,67,70,88,89,96,89,88,67,06,50,40,45,16,44,46,38,96,70,30,17,59,55,27,62,49
lotomania,205,10/04/2002,True,09,10,28,33,41,44,47,48,49,57,64,71,74,75,76,80,81,85,86,99,33,57,80,10,81,28,99,44,76,85,49,71,64,86,75,47,09,48,74,41
lotomania,206,13/04/2002,True,05,06,11,17,23,25,32,37,41,44,49,58,59,62,65,67,76,80,89,99,11,49,67,05,37,41,32,06,99,65,44,89,17,25,76,23,58,62,80,59
lotomania,207,17/04/2002,True,05,10,11,14,17,28,32,33,38,39,46,64,65,70,71,74,77,80,81,90,17,46,10,81,65,74,05,80,64,14,28,32,70,90,77,33,71,39,38,11
lotomania,208,20/04/2002,False,03,07,08,11,17,29,31,37,43,44,59,60,66,68,69,77,87,90,95,96,31,44,60,95,29,08,17,43,69,90,96,66,87,11,37,07,77,59,68,03
lotomania,209,24/04/2002,True,03,04,08,13,32,38,39,41,50,53,55,57,64,76,77,85,88,90,94,97,41,64,39,90,88,38,94,85,77,50,03,53,08,97,57,32,13,76,04,55
lotomania,210,27/04/2002,True,06,07,14,20,35,40,41,47,49,57,60,66,70,76,77,79,83,84,86,98,79,57,86,41,07,40,77,20,06,83,60,98,49,70,14,76,47,84,66,35
lotomania,211,04/05/2002,False,03,09,13,15,20,26,32,38,41,44,46,47,50,59,60,61,64,70,87,97,38,32,20,44,09,64,59,13,47,97,60,61,87,26,70,41,50,03,46,15
lotomania,212,08/05/2002,True,03,06,08,09,12,15,22,27,37,40,43,44,46,47,54,61,80,89,96,99,27,61,08,96,06,46,03,47,40,80,37,89,12,15,54,44,22,43,09,99
lotomania,213,11/05/2002,False,01,05,15,17,22,23,28,31,41,44,47,54,55,56,57,67,71,72,78,82,31,71,28,78,22,44,05,01,56,57,67,23,82,47,17,41,15,54,72,55
lotomania,214,15/05/2002,False,01,05,08,09,14,16,23,28,47,50,54,56,65,66,70,74,75,90,96,99,50,96,01,99,47,09,75,14,05,74,90,23,65,54,56,70,16,08,28,66
lotomania,215,18/05/2002,True,08,14,20,31,39,42,43,54,55,56,62,64,65,67,69,73,74,85,92,98,64,31,74,08,65,56,69,54,42,67,62,92,85,39,73,43,55,98,14,20
lotomania,216,22/05/2002,True,02,06,09,13,14,22,28,33,36,42,44,47,52,53,61,62,64,77,82,99,13,44,52,33,64,61,14,47,99,09,06,28,53,77,62,02,22,82,36,42
lotomania,217,25/05/2002,True,09,12,18,21,22,35,43,46,52,59,60,72,74,75,76,77,82,95,96,99,35,77,46,95,82,52,76,60,18,96,99,09,43,59,72,74,21,75,12,22
lotomania,218,29/05/2002,True,05,12,15,25,34,43,45,48,54,60,61,65,68,70,72,78,79,80,87,95,15,87,45,78,95,68,48,25,12,70,79,80,60,72,05,43,65,54,34,61
lotomania,219,01/06/2002,True,05,07,18,21,23,27,32,33,39,42,58,65,72,75,76,77,78,83,91,94,07,76,32,27,33,94,18,75,23,58,77,83,78,42,91,05,39,65,72,21
lotomania,220,05/06/2002,False,08,12,16,23,24,26,27,30,36,45,48,49,56,62,69,72,73,74,81,87,12,72,62,23,81,08,49,74,36,16,56,45,26,87,30,48,24,69,27,73
lotomania,221,08/06/2002,True,10,24,25,28,34,37,41,44,45,46,48,49,51,55,66,78,84,91,94,98,28,91,94,55,24,78,37,51,98,45,84,49,41,66,25,48,10,46,44,34
lotomania,222,12/06/2002,True,04,10,11,24,32,33,34,38,43,50,53,62,65,75,79,89,92,96,97,99,53,75,92,10,43,62,99,33,38,79,24,65,89,32,04,96,97,50,34,11
lotomania,223,15/06/2002,False,05,06,16,17,25,26,32,39,43,48,52,58,72,75,83,92,94,95,97,99,97,43,06,48,16,99,26,17,32,58,25,94,05,75,52,72,39,92,83,95
lotomania,224,19/06/2002,True,02,06,08,10,15,18,21,23,24,33,41,43,45,55,64,65,67,74,81,90,21,74,41,24,33,02,90,10,81,67,45,08,55,64,06,18,65,43,23,15
lotomania,225,22/06/2002,False,03,14,15,16,23,29,32,33,34,36,41,44,49,54,60,64,65,66,78,99,41,34,15,64,78,14,44,54,23,49,36,33,32,03,66,65,60,29,16,99
lotomania,226,26/06/2002,False,05,12,14,16,20,23,24,25,28,29,32,33,42,46,49,52,64,68,87,92,92,12,42,29,49,23,32,28,64,24,16,52,20,87,14,25,05,46,33,68
lotomania,227,29/06/2002,True,02,06,10,26,28,31,37,41,42,45,58,61,68,69,71,74,78,85,94,97,58,31,78,37,69,94,42,85,97,41,28,02,45,74,68,10,26,71,61,06
lotomania,228,03/07/2002,True,01,05,07,19,21,22,27,35,42,56,60,62,64,67,68,71,86,93,94,96,27,19,42,64,94,35,05,68,96,07,93,67,60,21,56,22,62,86,01,71
lotomania,229,06/07/2002,False,01,04,20,33,40,49,52,56,59,64,66,75,78,81,84,85,91,92,94,98,92,04,40,81,59,84,49,94,33,78,98,85,91,56,52,66,01,75,20,64
lotomania,230,10/07/2002,False,05,20,21,24,36,41,50,55,57,62,63,64,65,74,79,81,83,85,87,91,81,20,63,87,64,57,65,41,62,05,79,83,36,91,21,24,55,74,50,85
lotomania,231,13/07/2002,False,00,11,15,19,22,24,25,26,27,32,34,38,41,48,51,53,69,70,80,87,48,25,19,51,26,22,53,11,38,41,34,27,00,70,69,15,80,24,87,32
lotomania,232,17/07/2002,True,01,04,07,10,12,17,20,22,23,33,41,49,53,59,63,68,69,73,87,99,04,10,41,01,73,59,17,33,99,69,07,63,12,20,49,87,23,53,68,22
lotomania,233,20/07/2002,True,12,25,33,34,35,36,40,45,47,56,57,64,70,72,78,79,94,97,98,99,47,79,97,64,70,72,99,94,98,56,25,36,33,34,35,45,78,12,40,57
lotomania,234,24/07/2002,True,05,06,12,13,15,43,44,47,54,61,66,67,73,78,85,87,90,91,92,96,47,12,61,90,91,66,05,06,87,15,67,44,78,85,96,13,92,54,73,43
lotomania,235,27/07/2002,True,13,15,16,19,34,35,40,45,47,50,67,70,77,78,82,83,87,92,95,96,35,13,47,78,83,96,19,45,16,92,15,82,67,34,50,77,95,40,70,87
lotomania,236,31/07/2002,True,04,07,11,12,16,19,20,22,30,33,36,47,48,49,60,63,68,78,81,91,22,16,33,12,49,48,19,30,81,63,47,91,07,20,04,36,11,68,60,78
lotomania,237,03/08/2002,True,03,06,12,13,14,17,19,20,26,32,44,45,50,51,58,62,83,84,92,93,51,20,32,45,84,50,62,12,26,14,44,83,19,93,13,58,03,92,17,06
lotomania,238,07/08/2002,True,04,05,13,15,20,22,24,30,35,48,64,67,69,75,83,84,87,90,91,95,87,05,24,84,64,69,95,20,91,30,15,04,83,22,35,13,90,67,48,75
lotomania,239,10/08/2002,True,09,20,26,32,36,37,42,48,52,54,55,58,70,74,84,85,90,97,98,99,85,55,58,48,52,26,99,42,09,36,54,74,20,37,84,90,98,97,32,70
lotomania,240,14/08/2002,False,04,11,29,38,39,44,46,48,49,51,60,71,72,73,76,77,84,87,88,89,77,46,48,87,60,73,84,39,38,89,71,51,44,49,11,04,29,72,88,76
lotomania,241,17/08/2002,False,07,08,10,24,25,28,29,32,34,35,39,54,55,56,58,73,83,87,88,98,98,73,56,07,58,34,39,83,35,88,25,10,29,55,54,28,87,32,08,24
lotomania,242,21/08/2002,True,01,04,06,09,13,22,23,27,29,33,35,45,50,53,55,65,70,76,87,97,04,35,27,76,97,13,09,53,22,55,33,23,70,65,87,45,01,50,29,06
lotomania,243,24/08/2002,False,12,14,27,32,42,49,50,52,61,66,68,72,76,77,78,86,90,92,94,96,90,72,27,76,78,12,77,50,86,32,61,42,94,96,68,52,92,66,49,14
lotomania,244,28/08/2002,True,00,08,15,16,24,32,37,41,43,48,49,54,55,60,70,82,87,91,95,98,48,37,15,16,60,24,49,32,98,41,43,00,70,87,82,55,91,95,54,08
lotomania,245,31/08/2002,False,03,04,09,12,15,18,22,33,36,42,43,48,55,58,68,69,75,76,93,95,69,42,04,15,55,03,09,22,68,36,75,58,95,33,48,76,18,43,93,12
lotomania,246,04/09/2002,True,07,09,12,14,18,20,22,37,41,43,44,53,55,71,73,74,78,84,90,97,18,71,37,73,84,43,78,20,07,53,90,44,12,41,55,97,22,09,74,14
lotomania,247,07/09/2002,True,00,04,11,13,20,25,29,39,40,42,44,53,54,62,65,82,86,90,93,96,65,20,53,40,11,62,54,39,04,29,93,86,44,82,90,13,25,00,42,96
lotomania,248,11/09/2002,False,01,05,10,12,16,18,22,31,38,42,44,48,52,66,69,74,81,82,86,89,22,82,10,81,01,86,12,66,89,44,16,69,42,31,52,48,05,38,18,74
lotomania,249,14/09/2002,True,04,14,27,29,30,31,35,46,47,48,53,56,58,60,71,78,80,88,89,94,04,46,47,88,30,35,94,27,71,58,78,14,56,53,60,31,80,89,48,29
lotomania,250,18/09/2002,False,07,09,14,25,38,42,48,50,55,57,59,64,65,67,85,91,92,95,97,99,14,50,95,57,25,92,97,38,64,85,09,07,42,91,99,65,48,55,67,59
lotomania,251,21/09/2002,False,00,14,15,25,26,30,32,43,47,49,53,62,65,66,69,72,76,85,94,98,14,00,32,98,76,43,85,65,69,66,26,49,72,53,47,62,25,15,30,94
lotomania,252,25/09/2002,False,09,13,21,23,25,30,34,36,37,38,47,53,57,61,72,73,74,85,87,88,74,23,61,09,36,88,34,85,25,53,47,73,38,30,13,37,72,21,87,57
lotomania,253,28/09/2002,False,01,02,04,06,10,12,17,21,22,24,48,52,54,62,66,72,76,77,95,99,10,99,24,48,76,17,22,54,21,95,66,62,77,02,04,12,06,72,52,01
lotomania,254,02/10/2002,True,01,02,03,04,10,21,23,29,33,43,49,50,51,60,66,70,74,77,78,80,50,02,80,60,49,43,78,29,51,01,77,10,04,33,74,03,23,70,21,66
lotomania,255,05/10/2002,True,00,11,15,23,32,33,34,47,50,56,65,66,68,70,71,72,73,75,77,97,75,97,66,00,70,68,73,47,50,56,72,33,32,15,11,71,23,34,65,77
lotomania,256,09/10/2002,False,02,07,12,20,28,32,34,36,37,39,48,54,58,65,73,77,90,92,98,99,07,99,37,36,12,02,92,34,98,58,32,28,73,90,39,54,65,48,77,20
lotomania,257,12/10/2002,True,04,08,12,14,22,32,39,40,52,62,66,67,68,74,76,86,88,89,91,93,40,14,74,93,68,91,08,67,88,32,12,52,22,86,39,66,62,04,76,89
lotomania,258,16/10/2002,True,17,22,23,27,37,39,42,49,55,58,59,63,64,73,77,78,79,80,87,94,64,27,22,78,39,59,42,23,80,58,73,79,49,87,17,77,55,94,63,37
lotomania,259,19/10/2002,True,00,03,09,11,12,25,29,31,32,46,54,60,63,66,67,68,72,75,82,84,60,84,67,46,72,09,75,00,12,68,54,11,03,82,66,29,31,32,63,25
lotomania,260,23/10/2002,True,04,13,20,24,26,32,36,37,47,50,51,56,58,61,62,67,68,90,92,94,58,37,13,51,67,61,24,50,68,26,47,36,62,04,92,90,32,94,56,20
lotomania,261,26/10/2002,True,00,07,11,16,24,28,33,34,37,42,44,47,50,54,61,64,80,92,93,95,00,92,11,28,37,95,44,80,93,42,64,50,47,33,24,54,16,61,34,07
lotomania,262,30/10/2002,True,09,11,12,14,16,35,36,44,52,53,54,61,64,69,84,92,94,97,98,99,97,98,35,64,11,94,12,52,92,54,14,36,16,69,99,53,44,84,09,61
lotomania,263,02/11/2002,True,00,19,26,31,32,36,41,48,49,52,53,57,59,78,79,83,85,86,93,96,49,41,86,78,52,26,96,85,19,57,59,32,36,48,79,00,93,83,31,53
lotomania,264,06/11/2002,True,10,21,25,26,29,33,39,48,49,52,53,57,58,59,63,68,73,76,77,81,33,76,59,81,49,25,29,39,52,57,21,68,73,10,58,77,53,63,48,26
lotomania,265,09/11/2002,True,04,09,18,29,30,33,41,43,48,53,58,60,69,74,76,85,86,88,90,95,86,58,74,29,85,18,90,88,69,76,95,33,60,53,41,30,43,04,48,09
lotomania,266,13/11/2002,False,12,13,14,17,19,20,29,36,38,48,62,69,74,76,78,80,83,93,97,99,69,93,17,36,83,78,38,19,13,20,12,99,62,48,29,97,80,74,76,14
lotomania,267,16/11/2002,True,03,10,17,20,22,38,46,48,49,50,51,55,57,61,69,71,72,85,89,96,89,61,57,17,48,46,10,20,71,03,96,38,22,51,50,55,69,49,72,85
lotomania,268,20/11/2002,True,02,07,11,15,19,21,28,35,36,38,40,43,54,60,63,64,72,73,85,91,19,64,07,43,85,11,28,54,02,21,60,72,73,15,63,40,35,36,91,38
lotomania,269,23/11/2002,False,03,10,23,27,28,32,33,35,38,40,48,54,56,57,59,67,69,83,91,95,54,33,59,23,69,35,38,67,48,28,95,57,32,91,27,40,10,56,83,03
lotomania,270,27/11/2002,True,00,01,10,12,29,30,32,34,35,36,39,43,46,55,58,61,69,71,95,97,43,32,58,35,39,55,46,01,12,30,10,97,95,71,00,34,29,61,36,69
lotomania,271,30/11/2002,True,04,06,11,21,26,29,35,39,40,42,57,60,65,70,74,76,78,84,89,92,04,70,26,21,65,60,57,84,89,29,92,78,40,76,42,11,35,74,39,06
lotomania,272,04/12/2002,False,03,06,15,22,23,42,44,50,51,55,63,65,69,70,90,93,94,95,97,99,22,23,06,15,63,93,69,99,03,44,90,94,95,51,70,42,55,97,50,65
lotomania,273,07/12/2002,True,02,03,05,06,10,20,22,25,42,45,59,61,65,71,74,77,79,85,96,97,59,02,06,77,42,71,96,45,20,25,22,97,85,03,05,10,74,79,65,61
lotomania,274,11/12/2002,True,00,04,08,15,18,19,20,41,42,47,54,55,60,71,76,89,93,97,98,99,19,04,47,76,42,18,20,00,99,08,15,93,60,54,55,97,98,71,89,41
lotomania,275,14/12/2002,True,10,14,20,22,23,25,32,33,34,42,43,51,65,71,75,84,85,87,90,91,32,65,22,43,34,14,90,75,42,85,71,91,87,51,10,84,33,20,25,23
lotomania,276,18/12/2002,True,03,05,07,25,26,29,30,41,45,47,56,59,62,76,77,78,82,84,90,99,29,25,90,30,56,45,03,47,26,84,78,07,82,99,77,41,59,76,05,62
lotomania,277,21/12/2002,True,04,06,08,12,14,33,37,47,50,55,60,61,67,71,72,78,82,87,92,94,82,55,92,33,50,08,78,06,61,71,47,04,12,87,94,60,14,67,37,72
lotomania,278,28/12/2002,False,03,05,14,17,21,35,39,44,47,48,50,52,64,67,68,78,94,96,98,99,78,48,03,99,44,68,05,96,14,94,17,64,52,39,47,98,35,67,21,50
lotomania,279,04/01/2003,False,01,05,07,16,20,25,30,35,36,51,58,59,62,73,79,81,86,87,91,94,86,73,81,91,36,79,01,05,59,20,62,94,30,07,51,16,87,58,35,25
lotomania,280,08/01/2003,True,02,03,10,22,23,33,45,49,53,57,61,63,64,65,72,82,84,90,95,99,45,03,65,22,10,49,57,33,61,72,02,23,84,95,99,53,90,82,63,64
lotomania,281,11/01/2003,True,01,02,07,14,17,21,30,32,34,36,49,50,52,53,61,64,71,74,76,80,01,50,21,14,32,34,17,07,64,80,76,36,61,74,53,49,71,30,52,02
