loteria,concurso,data,acumulou,b1,b2,b3,b4,b5,o1,o2,o3,o4,o5
quina,406,21/05/1998,True,03,35,40,61,77,40,03,77,61,35
quina,407,23/05/1998,False,16,29,44,57,70,57,44,70,16,29
quina,408,26/05/1998,False,04,05,14,28,40,40,14,28,04,05
quina,409,28/05/1998,False,03,26,63,74,76,76,26,74,03,63
quina,410,30/05/1998,False,07,08,17,47,55,47,17,08,07,55
quina,411,02/06/1998,False,09,12,52,65,78,12,65,78,52,09
quina,412,04/06/1998,False,01,20,44,66,77,77,44,66,01,20
quina,413,06/06/1998,True,24,40,52,57,62,24,57,40,62,52
quina,414,09/06/1998,True,02,12,20,47,55,20,02,55,12,47
quina,415,13/06/1998,False,15,26,51,58,65,15,26,51,65,58
quina,416,16/06/1998,True,47,52,53,71,78,52,53,78,47,71
quina,417,18/06/1998,False,11,25,40,48,73,40,25,48,11,73
quina,418,20/06/1998,False,34,39,47,75,76,76,39,34,47,75
quina,419,23/06/1998,False,21,23,37,50,55,23,37,21,50,55
quina,420,25/06/1998,False,38,44,46,72,80,72,46,38,44,80
quina,421,27/06/1998,False,24,41,52,56,76,24,52,76,56,41
quina,422,30/06/1998,True,37,44,54,62,64,62,44,54,64,37
quina,423,02/07/1998,False,17,39,48,56,75,56,75,48,39,17
quina,424,04/07/1998,False,05,06,22,28,31,05,28,31,22,06
quina,425,07/07/1998,False,01,21,28,44,48,48,44,21,28,01
quina,426,09/07/1998,False,05,13,26,54,67,67,13,26,54,05
quina,427,11/07/1998,False,15,24,30,57,67,30,67,15,24,57
quina,428,14/07/1998,False,05,20,27,70,80,80,27,20,05,70
quina,429,16/07/1998,True,02,39,41,51,73,39,41,51,02,73
quina,430,18/07/1998,False,19,52,57,74,79,57,74,79,19,52
quina,431,21/07/1998,True,06,35,50,57,58,35,58,57,50,06
quina,432,23/07/1998,False,27,33,37,53,60,33,27,37,53,60
quina,433,25/07/1998,False,20,22,38,45,53,38,22,53,20,45
quina,434,28/07/1998,False,23,30,36,39,40,30,40,36,39,23
quina,435,30/07/1998,False,20,30,34,35,65,35,65,34,30,20
quina,436,01/08/1998,False,31,38,43,44,79,43,79,38,44,31
quina,437,04/08/1998,False,15,30,31,49,52,49,15,31,52,30
quina,438,06/08/1998,False,12,27,46,48,79,79,48,27,12,46
quina,439,08/08/1998,True,10,21,52,58,64,58,10,64,52,21
quina,440,11/08/1998,False,35,64,66,70,79,79,66,64,70,35
quina,441,13/08/1998,False,13,33,60,75,76,76,60,13,33,75
quina,442,15/08/1998,True,02,52,53,70,77,02,70,52,77,53
quina,443,18/08/1998,False,03,50,66,67,70,67,50,66,70,03
quina,444,20/08/1998,True,13,32,53,60,69,32,60,69,13,53
quina,445,22/08/1998,True,08,38,39,46,76,39,46,38,76,08
quina,446,25/08/1998,True,23,42,50,61,80,23,42,50,61,80
quina,447,27/08/1998,False,12,14,16,43,44,44,14,43,12,16
quina,448,29/08/1998,False,12,25,27,34,76,76,34,12,25,27
quina,449,01/09/1998,False,13,19,34,54,73,34,19,73,54,13
quina,450,03/09/1998,False,13,35,48,49,53,13,49,48,35,53
quina,451,05/09/1998,False,21,32,48,54,61,61,32,48,54,21
quina,452,10/09/1998,True,12,51,54,60,61,54,51,61,60,12
quina,453,12/09/1998,False,18,44,66,74,75,74,18,75,44,66
quina,454,15/09/1998,False,19,30,40,60,75,19,40,30,60,75
quina,455,17/09/1998,False,07,16,49,52,73,49,07,52,73,16
quina,456,19/09/1998,False,18,47,70,74,80,80,47,70,74,18
quina,457,22/09/1998,False,01,13,31,49,56,31,13,49,56,01
quina,458,24/09/1998,False,21,29,40,62,73,73,29,62,21,40
quina,459,26/09/1998,False,08,19,30,33,49,19,49,33,30,08
quina,460,29/09/1998,False,15,52,61,67,68,61,68,67,52,15
quina,461,01/10/1998,True,09,48,51,65,80,09,51,65,48,80
quina,462,03/10/1998,False,12,30,44,50,79,12,50,79,30,44
quina,463,06/10/1998,False,05,33,43,53,67,67,33,53,05,43
quina,464,08/10/1998,False,09,18,29,69,80,18,09,29,69,80
quina,465,10/10/1998,False,10,37,41,47,78,37,78,10,41,47
quina,466,15/10/1998,False,04,08,18,19,31,04,31,18,08,19
quina,467,17/10/1998,False,19,31,35,60,79,60,31,79,35,19
quina,468,20/10/1998,False,06,09,49,57,77,77,49,09,57,06
quina,469,22/10/1998,True,07,10,59,65,79,65,10,59,79,07
quina,470,24/10/1998,False,18,28,30,45,70,45,18,70,30,28
quina,471,27/10/1998,False,18,21,32,38,54,21,18,54,32,38
quina,472,29/10/1998,False,24,57,67,69,77,67,69,24,57,77
quina,473,31/10/1998,False,30,49,56,57,74,57,49,30,56,74
quina,474,05/11/1998,False,12,22,27,28,77,22,77,27,12,28
quina,475,07/11/1998,False,03,11,32,37,53,53,32,03,37,11
quina,476,10/11/1998,True,12,16,49,56,67,16,49,56,12,67
quina,477,12/11/1998,False,04,18,27,38,47,38,04,27,18,47
quina,478,14/11/1998,False,08,14,28,63,64,63,14,08,28,64
quina,479,17/11/1998,False,10,15,17,63,67,15,63,10,17,67
quina,480,19/11/1998,False,31,33,48,68,80,33,31,68,80,48
quina,481,21/11/1998,True,22,25,45,56,72,72,56,45,25,22
quina,482,24/11/1998,False,03,05,26,38,62,26,03,62,38,05
quina,483,26/11/1998,False,19,20,25,52,55,19,55,52,25,20
quina,484,28/11/1998,False,27,37,56,66,68,27,37,56,66,68
quina,485,01/12/1998,True,03,11,52,56,59,03,52,11,56,59
quina,486,03/12/1998,False,14,25,32,53,67,14,53,67,25,32
quina,487,05/12/1998,False,16,40,55,64,70,40,55,70,64,16
quina,488,08/12/1998,False,03,24,53,56,63,63,53,03,56,24
quina,489,10/12/1998,False,01,36,38,41,74,74,41,36,38,01
quina,490,12/12/1998,False,07,17,29,42,43,29,07,17,42,43
quina,491,15/12/1998,False,03,10,14,21,64,10,03,64,21,14
quina,492,17/12/1998,True,02,28,43,44,64,02,43,28,64,44
quina,493,19/12/1998,False,07,10,11,39,47,07,11,47,10,39
quina,494,22/12/1998,False,27,38,44,65,70,65,38,70,27,44
quina,495,24/12/1998,False,06,23,25,33,38,38,25,06,33,23
quina,496,29/12/1998,False,09,11,28,39,47,28,39,09,11,47
quina,497,31/12/1998,False,06,13,29,48,76,29,13,48,06,76
quina,498,05/01/1999,False,03,14,20,39,68,68,20,14,39,03
quina,499,07/01/1999,False,05,09,50,51,73,05,51,73,09,50
quina,500,09/01/1999,False,09,18,38,71,73,71,38,09,18,73
quina,501,12/01/1999,False,24,32,51,61,63,61,63,24,32,51
quina,502,14/01/1999,True,11,35,45,50,64,11,45,35,64,50
quina,503,16/01/1999,False,02,18,23,54,73,23,54,73,02,18
quina,504,19/01/1999,True,03,07,26,66,79,66,79,07,26,03
quina,505,21/01/1999,False,09,30,52,59,75,09,52,75,30,59
quina,506,23/01/1999,False,16,29,62,64,73,16,73,64,29,62
quina,507,26/01/1999,False,01,26,64,68,73,01,68,73,26,64
quina,508,28/01/1999,False,07,22,28,41,53,41,07,53,22,28
quina,509,30/01/1999,False,05,14,15,25,73,15,73,05,25,14
quina,510,02/02/1999,False,04,05,18,58,72,58,72,18,05,04
quina,511,04/02/1999,False,07,15,19,34,52,34,15,07,52,19
quina,512,06/02/1999,False,06,40,56,66,71,66,71,56,06,40
quina,513,09/02/1999,False,15,27,31,56,63,31,15,63,56,27
quina,514,11/02/1999,False,01,09,27,69,78,69,09,01,78,27
quina,515,13/02/1999,True,06,21,33,34,75,33,75,34,06,21
quina,516,18/02/1999,False,05,47,54,63,72,72,47,05,63,54
quina,517,20/02/1999,False,03,14,22,46,60,03,46,60,14,22
quina,518,23/02/1999,False,06,22,28,45,71,22,28,06,71,45
quina,519,25/02/1999,False,03,36,40,52,76,03,76,40,36,52
quina,520,27/02/1999,False,04,12,28,30,43,30,43,04,28,12
quina,521,02/03/1999,False,26,52,72,74,79,72,79,52,26,74
quina,522,04/03/1999,False,01,02,03,27,65,03,01,27,02,65
quina,523,06/03/1999,False,09,52,59,62,80,80,59,09,62,52
quina,524,09/03/1999,False,03,05,16,32,38,03,16,32,05,38
quina,525,11/03/1999,False,16,38,58,64,72,64,72,16,58,38
quina,526,13/03/1999,False,07,08,36,57,67,07,36,57,67,08
quina,527,16/03/1999,False,02,25,44,45,65,25,45,44,02,65
quina,528,18/03/1999,False,01,09,50,61,79,01,79,50,61,09
quina,529,20/03/1999,False,07,10,26,35,36,07,36,26,10,35
quina,530,23/03/1999,False,07,24,26,28,72,24,26,07,28,72
quina,531,25/03/1999,False,11,35,56,63,77,35,56,63,11,77
quina,532,27/03/1999,False,22,25,30,57,63,22,63,25,30,57
quina,533,30/03/1999,False,05,13,39,47,63,47,13,05,63,39
quina,534,03/04/1999,False,07,43,53,59,72,72,43,07,59,53
quina,535,06/04/1999,True,03,23,51,73,74,03,23,74,73,51
quina,536,08/04/1999,True,03,09,48,59,79,03,48,59,09,79
quina,537,10/04/1999,False,04,22,49,53,64,64,53,04,22,49
quina,538,13/04/1999,False,25,29,34,59,66,29,34,66,25,59
quina,539,15/04/1999,False,19,42,63,75,78,78,63,19,75,42
quina,540,17/04/1999,False,04,08,15,20,32,04,08,32,20,15
quina,541,20/04/1999,False,06,13,18,21,80,21,13,06,18,80
quina,542,24/04/1999,False,25,33,40,54,71,40,54,33,25,71
quina,543,27/04/1999,False,07,19,36,43,74,43,19,07,36,74
quina,544,29/04/1999,True,09,40,47,48,53,53,47,40,09,48
quina,545,01/05/1999,False,06,20,44,48,76,20,76,44,06,48
quina,546,04/05/1999,True,01,32,45,52,72,52,32,72,45,01
quina,547,06/05/1999,False,02,16,27,30,56,27,56,30,16,02
quina,548,08/05/1999,False,14,20,46,49,80,20,80,46,49,14
quina,549,11/05/1999,False,19,33,50,53,70,70,33,53,19,50
quina,550,13/05/1999,False,12,28,51,53,67,67,53,51,12,28
quina,551,15/05/1999,False,14,35,37,57,65,57,37,65,35,14
quina,552,18/05/1999,False,08,15,16,44,56,15,56,44,08,16
quina,553,20/05/1999,False,12,16,27,28,78,78,16,27,12,28
quina,554,22/05/1999,False,04,09,20,35,80,80,35,04,09,20
quina,555,25/05/1999,False,19,30,47,54,55,47,30,54,19,55
quina,556,27/05/1999,False,15,46,55,59,69,59,69,15,46,55
quina,557,29/05/1999,False,10,36,48,71,77,48,10,36,77,71
quina,558,01/06/1999,False,27,45,46,61,75,27,61,45,46,75
quina,559,05/06/1999,False,06,07,39,41,62,62,41,06,07,39
quina,560,08/06/1999,False,17,22,39,58,75,58,75,22,17,39
quina,561,10/06/1999,False,03,17,21,25,39,03,25,39,21,17
quina,562,12/06/1999,False,15,30,43,56,58,15,56,58,30,43
quina,563,15/06/1999,True,46,57,62,76,80,80,46,62,76,57
quina,564,17/06/1999,True,07,31,42,46,56,46,42,31,56,07
quina,565,19/06/1999,False,37,40,51,64,74,40,51,37,74,64
quina,566,22/06/1999,False,07,21,23,29,52,21,23,52,29,07
quina,567,24/06/1999,False,03,29,65,69,79,29,03,69,79,65
quina,568,26/06/1999,False,13,15,48,49,80,48,49,15,13,80
quina,569,29/06/1999,False,35,49,56,75,76,76,75,35,49,56
quina,570,01/07/1999,False,03,20,40,57,60,40,20,03,60,57
quina,571,03/07/1999,False,19,22,35,44,45,22,44,45,35,19
quina,572,06/07/1999,False,01,05,14,24,25,05,14,24,25,01
quina,573,08/07/1999,False,10,25,31,32,54,10,31,54,25,32
quina,574,10/07/1999,False,12,19,44,68,75,75,68,12,44,19
quina,575,13/07/1999,False,03,16,36,55,62,16,62,55,03,36
quina,576,15/07/1999,False,18,28,45,52,59,59,45,18,52,28
quina,577,17/07/1999,False,05,06,17,23,45,06,45,17,23,05
quina,578,20/07/1999,False,07,11,34,47,74,07,11,34,74,47
quina,579,22/07/1999,False,05,23,47,50,61,23,05,61,50,47
quina,580,24/07/1999,False,04,17,18,27,56,18,04,27,56,17
quina,581,27/07/1999,False,21,30,54,66,72,30,54,66,21,72
quina,582,29/07/1999,False,11,16,23,32,59,59,16,32,23,11
quina,583,31/07/1999,False,10,35,39,57,70,57,35,39,10,70
quina,584,03/08/1999,False,09,18,20,53,70,20,53,70,18,09
quina,585,05/08/1999,False,07,10,29,37,63,10,37,63,29,07
quina,586,07/08/1999,False,12,19,22,31,42,31,19,42,22,12
quina,587,10/08/1999,False,05,44,59,74,79,59,74,44,05,79
quina,588,12/08/1999,False,06,33,49,74,75,75,49,74,33,06
quina,589,14/08/1999,False,15,20,28,31,53,31,53,20,28,15
quina,590,17/08/1999,False,18,22,30,47,52,47,30,22,18,52
quina,591,19/08/1999,False,14,20,28,43,48,20,48,28,14,43
quina,592,21/08/1999,False,10,17,34,51,63,63,51,10,34,17
quina,593,24/08/1999,False,09,14,32,41,79,14,09,79,41,32
quina,594,26/08/1999,False,08,14,33,37,73,73,14,37,33,08
quina,595,28/08/1999,False,08,23,32,40,44,40,32,08,23,44
quina,596,31/08/1999,False,03,17,29,61,75,61,75,03,17,29
quina,597,02/09/1999,False,24,33,41,69,74,74,41,69,24,33
quina,598,04/09/1999,False,13,18,39,65,71,65,18,13,71,39
quina,599,09/09/1999,False,22,32,37,47,51,51,37,32,22,47
quina,600,11/09/1999,False,16,34,41,51,54,51,16,41,54,34
quina,601,14/09/1999,False,09,38,52,62,78,78,38,52,62,09
quina,602,16/09/1999,False,01,22,33,42,52,42,52,01,22,33
quina,603,18/09/1999,False,21,25,33,37,55,21,33,55,37,25
quina,604,21/09/1999,False,07,23,46,63,67,23,07,46,63,67
quina,605,23/09/1999,False,19,32,37,44,69,37,32,69,44,19
quina,606,25/09/1999,True,02,23,40,43,66,43,02,40,23,66
quina,607,28/09/1999,False,01,21,33,46,76,33,01,46,21,76
quina,608,30/09/1999,False,12,32,38,64,79,38,64,12,79,32
quina,609,02/10/1999,False,28,49,58,63,76,63,76,58,28,49
quina,610,05/10/1999,False,25,49,70,76,78,78,49,25,76,70
quina,611,07/10/1999,False,04,31,38,47,78,04,31,38,47,78
quina,612,09/10/1999,False,22,23,26,45,63,23,63,45,26,22
quina,613,14/10/1999,False,01,21,28,70,79,01,70,79,21,28
quina,614,16/10/1999,False,16,22,42,51,57,16,57,42,22,51
quina,615,19/10/1999,False,01,11,23,53,67,67,11,23,01,53
quina,616,21/10/1999,False,07,17,40,58,73,17,73,58,07,40
quina,617,23/10/1999,False,08,10,11,14,50,50,08,14,10,11
quina,618,26/10/1999,False,35,49,54,64,68,68,64,35,54,49
quina,619,28/10/1999,False,01,11,25,33,79,33,25,79,11,01
quina,620,30/10/1999,False,10,17,18,24,40,24,18,10,40,17
quina,621,04/11/1999,False,09,25,33,53,68,33,25,09,68,53
quina,622,06/11/1999,False,01,17,34,40,46,40,34,46,17,01
quina,623,09/11/1999,False,26,33,44,50,79,50,33,26,79,44
quina,624,11/11/1999,False,44,45,46,49,67,67,45,44,49,46
quina,625,13/11/1999,True,13,32,42,59,69,32,69,42,13,59
quina,626,18/11/1999,False,07,33,38,58,76,07,38,33,58,76
quina,627,20/11/1999,False,31,44,49,70,80,44,70,49,31,80
quina,628,23/11/1999,True,46,52,56,60,65,52,60,46,56,65
quina,629,25/11/1999,False,26,34,42,64,78,26,64,34,42,78
quina,630,27/11/1999,True,07,45,56,59,61,59,45,56,61,07
quina,631,30/11/1999,False,29,53,58,61,68,53,29,61,58,68
quina,632,02/12/1999,False,17,20,21,42,48,17,48,21,20,42
quina,633,04/12/1999,False,08,20,59,61,66,61,66,08,59,20
quina,634,07/12/1999,False,34,50,60,71,73,50,73,71,60,34
quina,635,09/12/1999,False,01,25,36,50,62,25,50,36,01,62
quina,636,11/12/1999,True,11,32,40,43,57,40,57,43,32,11
quina,637,14/12/1999,False,09,15,23,41,67,09,15,67,23,41
quina,638,16/12/1999,False,07,49,51,64,69,64,51,69,07,49
quina,639,18/12/1999,False,17,35,55,62,77,17,77,55,62,35
quina,640,21/12/1999,False,05,14,39,57,72,72,39,14,05,57
quina,641,23/12/1999,False,15,56,63,65,76,65,63,76,56,15
quina,642,28/12/1999,False,10,20,36,58,60,36,60,20,10,58
quina,643,30/12/1999,False,02,09,41,53,60,41,02,09,53,60
quina,644,04/01/2000,False,12,27,28,34,49,27,34,49,28,12
quina,645,06/01/2000,True,02,15,22,25,74,22,02,25,15,74
quina,646,08/01/2000,False,03,08,36,44,63,36,63,03,08,44
quina,647,11/01/2000,False,19,43,52,59,74,43,59,19,52,74
quina,648,13/01/2000,False,24,31,39,60,72,72,24,39,60,31
quina,649,15/01/2000,True,29,38,71,73,78,71,29,78,38,73
quina,650,18/01/2000,False,11,23,33,52,70,52,11,23,33,70
quina,651,20/01/2000,True,23,27,40,72,73,73,40,23,72,27
quina,652,22/01/2000,False,03,27,47,66,76,76,27,03,47,66
quina,653,25/01/2000,False,07,08,10,45,46,46,08,10,07,45
quina,654,27/01/2000,False,03,13,48,55,68,48,55,68,03,13
quina,655,29/01/2000,False,11,21,31,40,41,21,31,40,11,41
quina,656,01/02/2000,True,12,27,40,58,67,58,67,12,40,27
quina,657,03/02/2000,False,41,62,70,79,80,79,70,62,41,80
quina,658,05/02/2000,True,03,25,44,60,69,03,69,25,60,44
quina,659,08/02/2000,False,09,24,39,49,64,64,49,09,24,39
quina,660,10/02/2000,True,42,45,53,70,73,45,73,53,70,42
quina,661,12/02/2000,False,12,29,33,62,74,62,74,29,33,12
quina,662,15/02/2000,False,07,19,22,40,73,22,19,40,73,07
quina,663,17/02/2000,False,34,36,51,69,70,69,36,34,70,51
quina,664,19/02/2000,True,10,12,37,38,65,10,12,37,38,65
quina,665,22/02/2000,False,08,28,70,77,78,28,77,08,70,78
quina,666,24/02/2000,False,15,16,27,50,64,64,50,27,16,15
quina,667,26/02/2000,False,34,44,55,60,63,63,55,44,34,60
quina,668,29/02/2000,False,04,11,38,39,51,04,11,51,38,39
quina,669,02/03/2000,True,02,16,31,55,61,31,61,02,16,55
quina,670,04/03/2000,False,08,18,30,34,76,30,76,34,08,18
quina,671,09/03/2000,True,12,63,65,74,77,77,63,65,12,74
quina,672,11/03/2000,True,10,49,53,57,62,62,57,10,53,49
quina,673,14/03/2000,False,12,25,31,48,79,31,25,79,48,12
quina,674,16/03/2000,False,02,06,50,56,80,50,06,56,02,80
quina,675,18/03/2000,True,14,37,58,70,79,58,79,14,70,37
quina,676,21/03/2000,False,17,19,48,50,66,19,48,66,50,17
quina,677,23/03/2000,False,04,09,20,31,38,09,38,20,31,04
quina,678,25/03/2000,False,13,38,40,64,71,38,40,13,64,71
quina,679,28/03/2000,False,26,33,48,58,77,33,26,58,77,48
quina,680,30/03/2000,False,35,36,50,63,71,36,63,50,35,71
quina,681,01/04/2000,False,15,24,53,65,66,53,15,66,24,65
quina,682,04/04/2000,True,33,40,51,59,79,51,79,40,59,33
quina,683,06/04/2000,False,24,25,35,37,70,25,70,37,24,35
quina,684,08/04/2000,False,09,44,53,73,76,73,76,53,09,44
quina,685,11/04/2000,False,04,30,46,52,71,52,04,71,46,30
quina,686,13/04/2000,False,18,46,49,61,76,76,61,18,49,46
quina,687,15/04/2000,False,33,58,64,69,78,58,78,33,69,64
quina,688,18/04/2000,False,06,16,37,52,71,16,37,71,06,52
quina,689,20/04/2000,False,01,13,17,25,73,01,73,17,13,25
quina,690,25/04/2000,False,13,26,33,39,56,56,39,13,33,26
quina,691,27/04/2000,True,41,44,47,63,69,44,41,47,63,69
quina,692,29/04/2000,False,02,14,22,35,66,66,02,22,14,35
quina,693,04/05/2000,False,16,24,37,41,69,69,24,37,16,41
quina,694,06/05/2000,False,17,44,51,61,63,44,51,61,63,17
quina,695,09/05/2000,False,13,24,29,38,43,29,24,43,13,38
quina,696,11/05/2000,False,28,43,63,65,69,63,43,69,65,28
quina,697,13/05/2000,False,19,28,31,53,66,66,19,31,28,53
quina,698,16/05/2000,False,01,02,10,19,60,19,02,01,10,60
quina,699,18/05/2000,True,08,25,51,58,75,51,25,75,08,58
quina,700,20/05/2000,False,02,25,36,42,59,25,59,02,42,36
quina,701,23/05/2000,True,21,57,65,79,80,79,80,57,21,65
quina,702,25/05/2000,False,09,19,40,54,73,09,54,19,40,73
quina,703,27/05/2000,False,03,23,55,57,78,23,57,78,55,03
quina,704,30/05/2000,False,15,27,42,60,63,60,15,42,27,63
quina,705,01/06/2000,False,36,37,51,54,67,36,54,51,67,37
quina,706,03/06/2000,False,27,33,56,57,73,27,33,56,57,73
quina,707,06/06/2000,False,01,52,53,57,80,52,80,01,53,57
quina,708,08/06/2000,False,05,08,11,12,62,12,62,05,08,11
quina,709,10/06/2000,False,05,26,39,51,53,53,05,26,51,39
quina,710,13/06/2000,True,28,31,34,39,70,70,31,39,28,34
quina,711,15/06/2000,False,13,14,32,54,60,60,14,54,32,13
quina,712,17/06/2000,False,12,18,41,62,67,41,18,67,62,12
quina,713,20/06/2000,False,07,12,23,38,39,38,39,23,07,12
quina,714,24/06/2000,False,13,48,71,73,75,71,75,13,48,73
quina,715,27/06/2000,False,23,32,38,49,74,23,49,38,32,74
quina,716,29/06/2000,True,08,43,49,54,71,08,71,54,43,49
quina,717,01/07/2000,True,13,16,23,40,49,16,49,23,40,13
quina,718,04/07/2000,False,22,32,37,46,70,37,70,32,46,22
quina,719,06/07/2000,False,01,07,14,43,68,68,43,01,07,14
quina,720,08/07/2000,False,05,32,34,47,78,47,32,78,05,34
quina,721,11/07/2000,False,09,24,49,70,72,49,70,72,09,24
quina,722,13/07/2000,True,05,14,65,71,73,14,65,71,05,73
quina,723,15/07/2000,False,12,20,64,69,77,77,12,20,69,64
quina,724,18/07/2000,False,08,42,45,47,63,45,08,63,47,42
quina,725,20/07/2000,False,02,43,56,59,60,43,59,02,60,56
quina,726,22/07/2000,False,14,18,31,78,79,18,79,78,31,14
quina,727,25/07/2000,True,02,04,45,46,51,46,45,51,04,02
quina,728,27/07/2000,False,03,19,34,43,61,61,03,43,19,34
quina,729,29/07/2000,False,25,38,54,61,71,71,25,61,54,38
quina,730,01/08/2000,False,08,11,25,48,61,08,11,48,61,25
quina,731,03/08/2000,False,03,09,42,53,69,03,09,69,53,42
quina,732,05/08/2000,False,07,10,28,62,78,62,28,10,07,78
quina,733,08/08/2000,False,16,32,59,73,76,76,73,32,16,59
quina,734,10/08/2000,False,07,08,13,49,65,65,07,08,13,49
quina,735,12/08/2000,False,29,57,59,77,79,57,59,77,29,79
quina,736,15/08/2000,False,14,17,43,44,57,43,14,17,44,57
quina,737,17/08/2000,False,22,43,44,64,68,64,68,22,44,43
quina,738,19/08/2000,False,02,18,33,56,79,79,18,33,56,02
quina,739,22/08/2000,True,01,04,59,74,80,01,74,80,04,59
quina,740,24/08/2000,False,04,11,36,58,75,36,58,04,75,11
quina,741,26/08/2000,True,10,22,40,55,79,79,10,40,55,22
quina,742,29/08/2000,False,15,52,62,65,72,62,15,72,65,52
quina,743,31/08/2000,False,11,43,70,77,80,43,80,11,70,77
quina,744,02/09/2000,False,04,19,58,67,79,67,04,19,79,58
quina,745,05/09/2000,False,24,37,49,54,57,24,37,54,49,57
quina,746,09/09/2000,False,35,39,40,42,71,39,40,35,71,42
quina,747,12/09/2000,False,16,32,38,45,71,45,38,16,71,32
quina,748,14/09/2000,False,27,43,45,64,67,64,27,67,45,43
quina,749,16/09/2000,False,18,34,37,40,55,34,18,40,55,37
quina,750,19/09/2000,False,08,37,56,58,63,63,56,08,37,58
quina,751,21/09/2000,False,19,38,41,53,78,38,41,19,78,53
quina,752,23/09/2000,False,06,18,34,37,57,18,37,06,57,34
quina,753,26/09/2000,True,19,34,54,61,63,34,54,19,61,63
quina,754,28/09/2000,False,22,26,29,47,60,26,29,22,47,60
quina,755,30/09/2000,False,11,38,50,61,80,38,50,61,11,80
quina,756,03/10/2000,True,15,30,39,67,73,39,15,67,73,30
quina,757,05/10/2000,False,05,29,44,66,72,44,72,66,29,05
quina,758,07/10/2000,False,14,17,60,64,69,60,17,14,69,64
quina,759,10/10/2000,False,04,21,56,63,67,04,63,21,56,67
quina,760,14/10/2000,False,09,32,61,64,75,32,61,09,64,75
quina,761,17/10/2000,False,08,22,25,43,46,22,43,08,25,46
quina,762,19/10/2000,True,12,18,52,63,75,12,52,18,75,63
quina,763,21/10/2000,False,18,25,26,47,70,26,70,18,47,25
quina,764,24/10/2000,False,04,09,28,33,38,09,38,04,33,28
quina,765,26/10/2000,False,17,28,30,31,69,31,28,69,17,30
quina,766,28/10/2000,False,15,19,55,59,74,59,55,19,74,15
quina,767,31/10/2000,False,15,46,49,61,64,49,15,61,46,64
quina,768,04/11/2000,False,01,23,31,41,60,01,60,23,31,41
quina,769,07/11/2000,True,08,28,34,60,65,60,28,34,08,65
quina,770,09/11/2000,False,26,64,69,71,76,76,71,26,64,69
quina,771,11/11/2000,False,13,31,52,63,76,31,52,76,63,13
quina,772,14/11/2000,False,07,08,13,18,24,07,18,13,24,08
quina,773,18/11/2000,False,21,24,38,73,79,24,21,73,38,79
quina,774,21/11/2000,False,18,22,61,68,72,68,22,72,18,61
quina,775,23/11/2000,True,02,11,42,54,61,54,42,61,11,02
quina,776,25/11/2000,False,14,29,60,61,62,29,61,14,60,62
quina,777,28/11/2000,False,18,35,48,63,65,63,65,35,18,48
quina,778,30/11/2000,True,33,39,65,66,71,33,65,71,39,66
quina,779,02/12/2000,False,11,14,20,24,70,14,11,24,20,70
quina,780,05/12/2000,True,24,30,31,41,58,24,30,41,58,31
quina,781,07/12/2000,False,02,17,50,61,70,50,02,17,70,61
quina,782,09/12/2000,False,07,40,53,54,77,54,07,53,40,77
quina,783,12/12/2000,False,10,14,48,49,73,49,14,73,10,48
quina,784,14/12/2000,False,07,30,60,66,77,66,77,30,60,07
quina,785,16/12/2000,True,28,41,55,56,75,75,55,56,28,41
quina,786,19/12/2000,True,16,26,56,72,80,56,72,80,26,16
quina,787,21/12/2000,False,13,15,25,42,77,13,15,77,25,42
quina,788,23/12/2000,False,03,25,31,44,64,31,44,25,03,64
quina,789,28/12/2000,False,25,31,53,66,80,80,31,25,66,53
quina,790,30/12/2000,False,06,07,31,52,78,07,06,52,78,31
quina,791,04/01/2001,False,06,38,50,66,69,69,38,50,66,06
quina,792,06/01/2001,False,04,07,14,34,73,34,14,04,07,73
quina,793,09/01/2001,False,01,09,14,31,70,31,09,01,14,70
